iter	RMSE
4820	202811.453
4821	202798.6966
4822	202789.7415
4823	202780.3935
4824	202769.2713
4825	202758.0065
4826	202756.0926
4827	202743.6968
4828	202740.5956
4829	202734.4478
4830	202728.6854
4831	202719.8595
4832	202714.9577
4833	202703.901
4834	202699.1729
4835	202695.1676
4836	202684.515
4837	202682.6278
4838	202677.7032
4839	202671.659
4840	202657.8888
4841	202633.8463
4842	202631.9678
4843	202630.2831
4844	202623.2269
4845	202598.6172
4846	202593.8734
4847	202590.0785
4848	202583.1085
4849	202581.2553
4850	202570.2922
4851	202562.7199
4852	202555.6994
4853	202550.3978
4854	202545.1023
4855	202533.8922
4856	202527.124
4857	202523.8616
4858	202519.4376
4859	202506.9836
4860	202500.0527
4861	202497.7267
4862	202490.9115
4863	202484.6571
4864	202480.6271
4865	202478.6258
4866	202476.9747
4867	202473.8271
4868	202463.8407
4869	202457.9259
4870	202448.4822
4871	202444.009
4872	202438.3518
4873	202433.0283
4874	202422.1339
4875	202416.4534
4876	202412.5391
4877	202408.9843
4878	202402.7513
4879	202397.9177
4880	202385.5565
4881	202380.4116
4882	202369.4366
4883	202358.8163
4884	202352.9927
4885	202347.0396
4886	202333.1257
4887	202318.6545
4888	202312.93
4889	202300.4837
4890	202293.2175
4891	202284.4121
4892	202281.3148
4893	202277.16
4894	202265.0361
4895	202257.7612
4896	202255.9543
4897	202250.7474
4898	202245.0478
4899	202233.4084
4900	202209.666
4901	202205.0137
4902	202199.4945
4903	202185.5135
4904	202180.1975
4905	202175.223
4906	202161.0495
4907	202147.9751
4908	202144.113
4909	202137.0861
4910	202130.65
4911	202127.9146
4912	202106.8688
4913	202100.6605
4914	202095.588
4915	202090.0056
4916	202083.2752
4917	202076.6179
4918	202070.6796
4919	202055.8833
4920	202052.9549
4921	202031.3694
4922	202028.9907
4923	202023.0242
4924	202009.3969
4925	202005.679
4926	201981.5055
4927	201976.1678
4928	201971.5507
4929	201962.8755
4930	201956.2423
4931	201953.1108
4932	201937.779
4933	201932.669
4934	201922.4629
4935	201919.707
4936	201917.9207
4937	201896.6351
4938	201880.5016
4939	201875.4656
4940	201868.8632
4941	201866.6435
4942	201863.7472
4943	201842.6372
4944	201838.8634
4945	201833.8833
4946	201827.3376
4947	201821.7552
4948	201814.5959
4949	201805.7062
4950	201802.4383
4951	201797.5187
4952	201795.9327
4953	201794.355
4954	201782.3448
4955	201769.3662
4956	201758.5669
4957	201754.8375
4958	201749.1629
4959	201747.5992
4960	201739.6168
4961	201736.3883
4962	201729.8563
4963	201709.7096
4964	201703.961
4965	201699.6293
4966	201694.413
4967	201691.4004
4968	201687.1066
4969	201680.7461
4970	201673.8852
4971	201662.0389
4972	201655.7616
4973	201650.9136
4974	201649.1831
4975	201644.1354
4976	201639.9064
4977	201637.6953
4978	201632.9056
4979	201627.7226
4980	201611.6267
4981	201590.7962
4982	201582.2527
4983	201569.385
4984	201558.8211
4985	201555.2785
4986	201551.1829
4987	201546.3406
4988	201542.1391
4989	201533.8402
4990	201532.3024
4991	201525.2006
4992	201519.0043
4993	201510.3598
4994	201501.8668
4995	201494.9835
4996	201490.8063
4997	201485.1846
4998	201469.4353
4999	201456.2858
5000	201454.0979
5001	201451.3107
5002	201447.9592
5003	201432.5334
5004	201421.0159
5005	201409.3354
5006	201399.9128
5007	201384.2204
5008	201372.6494
5009	201357.8252
5010	201353.9965
5011	201341.871
5012	201337.6961
5013	201330.8677
5014	201324.6496
5015	201319.7062
5016	201312.7252
5017	201297.2852
5018	201291.1493
5019	201285.1632
5020	201280.456
5021	201275.4166
5022	201267.0576
5023	201261.9769
5024	201258.5003
5025	201251.8815
5026	201243.0319
5027	201230.2235
5028	201225.6562
5029	201222.5409
5030	201216.4616
5031	201201.2783
5032	201181.2585
5033	201176.7435
5034	201172.7944
5035	201166.4037
5036	201160.4475
5037	201148.9911
5038	201144.2653
5039	201138.4086
5040	201126.7012
5041	201122.613
5042	201118.4997
5043	201113.3181
5044	201098.3294
5045	201093.8356
5046	201090.9607
5047	201082.3118
5048	201072.3856
5049	201067.9846
5050	201062.7992
5051	201060.6739
5052	201055.2421
5053	201052.4214
5054	201043.9637
5055	201029.2857
5056	201026.2335
5057	201017.8076
5058	201014.6913
5059	201011.5848
5060	201007.5391
5061	201005.3629
5062	201001.3138
5063	200995.9578
5064	200992.8869
5065	200987.0066
5066	200978.7398
5067	200964.2628
5068	200958.8369
5069	200955.6134
5070	200948.8962
5071	200944.3945
5072	200922.6304
5073	200911.4474
5074	200891.7227
5075	200885.2482
5076	200881.6816
5077	200878.7248
5078	200868.091
5079	200851.7929
5080	200848.9967
5081	200845.136
5082	200839.4059
5083	200819.0018
5084	200810.8254
5085	200799.2696
5086	200789.6849
5087	200783.3172
5088	200781.2234
5089	200769.629
5090	200764.5407
5091	200754.4169
5092	200740.3
5093	200735.21
5094	200715.6094
5095	200714.6129
5096	200711.7373
5097	200702.3969
5098	200688.4934
5099	200685.1132
5100	200682.1113
5101	200665.4487
5102	200662.8123
5103	200651.0235
5104	200642.4824
5105	200638.7555
5106	200635.7624
5107	200632.5036
5108	200628.262
5109	200614.1715
5110	200611.2221
5111	200602.1001
5112	200599.9527
5113	200586.8557
5114	200582.3924
5115	200579.9167
5116	200574.4521
5117	200563.6826
5118	200549.5657
5119	200546.6148
5120	200540.3716
5121	200532.633
5122	200526.4706
5123	200522.5196
5124	200518.1483
5125	200512.9123
5126	200504.6289
5127	200500.4643
5128	200495.4759
5129	200488.7067
5130	200484.2346
5131	200475.3228
5132	200468.8917
5133	200463.6334
5134	200454.7893
5135	200449.1577
5136	200442.462
5137	200426.1843
5138	200420.7763
5139	200410.4675
5140	200394.9522
5141	200389.9882
5142	200389.3248
5143	200369.9742
5144	200367.4249
5145	200360.3362
5146	200352.758
5147	200350.6345
5148	200335.3921
5149	200330.3333
5150	200325.3799
5151	200306.0481
5152	200292.6493
5153	200286.1479
5154	200278.4577
5155	200256.5679
5156	200251.4771
5157	200244.7697
5158	200240.7172
5159	200234.9873
5160	200228.3481
5161	200213.7063
5162	200192.0163
5163	200185.8154
5164	200182.9321
5165	200177.8717
5166	200173.6609
5167	200165.0935
5168	200159.1464
5169	200155.1774
5170	200146.4402
5171	200144.8535
5172	200140.1421
5173	200125.2758
5174	200106.442
5175	200101.4789
5176	200096.2372
5177	200084.8593
5178	200074.7601
5179	200069.7761
5180	200050.2654
5181	200043.5364
5182	200032.2246
5183	200027.8458
5184	200025.2993
5185	200019.2397
5186	200000.6701
5187	199995.6053
5188	199990.0092
5189	199986.9034
5190	199971.5729
5191	199969.4668
5192	199958.353
5193	199942.4228
5194	199934.3895
5195	199928.0991
5196	199921.8008
5197	199913.8442
5198	199910.5079
5199	199900.5721
5200	199890.718
5201	199877.7629
5202	199872.7714
5203	199869.3177
5204	199867.6269
5205	199863.6146
5206	199857.4448
5207	199849.7279
5208	199844.4361
5209	199838.607
5210	199831.1335
5211	199824.0825
5212	199812.9832
5213	199808.0568
5214	199801.9911
5215	199797.0943
5216	199794.2967
5217	199788.007
5218	199782.0783
5219	199776.3241
5220	199769.4713
5221	199752.6824
5222	199749.8694
5223	199744.6684
5224	199725.5317
5225	199704.5891
5226	199700.5456
5227	199692.2822
5228	199687.7458
5229	199682.4004
5230	199672.7163
5231	199669.8146
5232	199665.5861
5233	199648.0829
5234	199636.0813
5235	199631.8987
5236	199625.9054
5237	199620.3214
5238	199613.7205
5239	199593.7452
5240	199589.9355
5241	199586.6781
5242	199578.107
5243	199556.6037
5244	199551.4008
5245	199546.2648
5246	199540.5382
5247	199536.1113
5248	199522.3854
5249	199509.6012
5250	199490.8424
5251	199476.1172
5252	199468.2355
5253	199456.9396
5254	199453.5483
5255	199448.7974
5256	199435.3366
5257	199430.5716
5258	199418.6544
5259	199410.9808
5260	199406.0919
5261	199400.6272
5262	199396.8081
5263	199392.0214
5264	199381.1907
5265	199377.9593
5266	199367.6364
5267	199363.392
5268	199355.6058
5269	199342.9934
5270	199331.4227
5271	199325.4072
5272	199322.8603
5273	199318.4678
5274	199310.6577
5275	199305.9782
5276	199301.0364
5277	199291.4509
5278	199273.4313
5279	199270.7302
5280	199259.8664
5281	199252.1515
5282	199244.8115
5283	199230.0776
5284	199224.1547
5285	199211.7238
5286	199201.5603
5287	199189.2884
5288	199182.8536
5289	199175.2136
5290	199170.3257
5291	199158.2068
5292	199147.0874
5293	199142.9258
5294	199137.2605
5295	199125.9343
5296	199119.4563
5297	199107.4958
5298	199089.7412
5299	199086.979
5300	199083.2764
5301	199078.9234
5302	199062.4966
5303	199059.1709
5304	199054.1295
5305	199041.597
5306	199034.9412
5307	199028.9118
5308	199018.8995
5309	199007.1918
5310	199003.5325
5311	199000.4438
5312	198989.3888
5313	198984.8143
5314	198980.1102
5315	198974.0407
5316	198968.247
5317	198961.9398
5318	198956.5544
5319	198949.8573
5320	198936.5822
5321	198932.8555
5322	198927.8318
5323	198921.8156
5324	198910.8486
5325	198907.5723
5326	198905.9207
5327	198901.6261
5328	198886.448
5329	198865.0393
5330	198844.5516
5331	198839.8941
5332	198828.9162
5333	198827.5751
5334	198822.0503
5335	198818.0322
5336	198810.4849
5337	198796.0083
5338	198794.6749
5339	198782.0124
5340	198778.1946
5341	198776.1229
5342	198773.5958
5343	198757.5447
5344	198750.9255
5345	198742.8986
5346	198738.0486
5347	198732.9452
5348	198723.5392
5349	198720.1324
5350	198715.312
5351	198710.5179
5352	198702.2446
5353	198697.5471
5354	198691.7581
5355	198684.6113
5356	198667.3109
5357	198663.1213
5358	198648.3354
5359	198642.175
5360	198638.3965
5361	198633.3084
5362	198622.4723
5363	198611.2308
5364	198600.6124
5365	198594.9525
5366	198587.5057
5367	198581.4577
5368	198577.3001
5369	198572.556
5370	198568.097
5371	198564.0078
5372	198553.5759
5373	198536.4472
5374	198533.6719
5375	198530.7453
5376	198526.015
5377	198514.3428
5378	198510.1971
5379	198507.365
5380	198504.7514
5381	198503.1854
5382	198496.7371
5383	198491.559
5384	198485.6586
5385	198479.1857
5386	198469.272
5387	198460.9663
5388	198456.2631
5389	198448.6882
5390	198441.8902
5391	198430.8747
5392	198427.149
5393	198407.5313
5394	198403.4351
5395	198399.0319
5396	198389.229
5397	198383.6161
5398	198373.9133
5399	198358.2636
5400	198353.6826
5401	198346.3231
5402	198344.2934
5403	198337.4693
5404	198333.7306
5405	198325.6453
5406	198321.1156
5407	198315.7499
5408	198309.7905
5409	198303.2903
5410	198300.0319
5411	198294.5868
5412	198285.0648
5413	198275.4701
5414	198273.2172
5415	198268.1277
5416	198266.0923
5417	198260.1061
5418	198249.7647
5419	198245.412
5420	198241.7434
5421	198224.1442
5422	198217.4028
5423	198215.3792
5424	198211.2933
5425	198197.1455
5426	198191.8657
5427	198175.0274
5428	198164.5834
5429	198160.5955
5430	198151.1425
5431	198149.6749
5432	198140.3191
5433	198131.0497
5434	198127.3311
5435	198120.0401
5436	198114.5735
5437	198100.6232
5438	198083.2882
5439	198075.4792
5440	198071.1095
5441	198065.3332
5442	198059.767
5443	198054.1418
5444	198046.0119
5445	198038.7475
5446	198028.4385
5447	198023.6811
5448	198019.6416
5449	198008.2624
5450	198004.3224
5451	197998.8948
5452	197994.561
5453	197977.9705
5454	197971.6533
5455	197967.7855
5456	197962.0705
5457	197958.4332
5458	197954.0263
5459	197948.9236
5460	197942.0154
5461	197938.5775
5462	197919.5278
5463	197914.5949
5464	197909.5454
5465	197905.1988
5466	197899.7468
5467	197895.0138
5468	197892.4442
5469	197888.6777
5470	197885.9915
5471	197880.4059
5472	197874.5571
5473	197870.2552
5474	197861.1021
5475	197856.4496
5476	197836.2296
5477	197825.6303
5478	197820.7303
5479	197815.9945
5480	197808.4288
5481	197806.3864
5482	197799.7788
5483	197795.7765
5484	197791.6994
5485	197789.2588
5486	197784.3688
5487	197778.1376
5488	197775.2572
5489	197770.3737
5490	197765.6218
5491	197761.8366
5492	197756.7897
5493	197751.2793
5494	197746.3554
5495	197729.4197
5496	197713.2282
5497	197708.9112
5498	197706.8476
5499	197702.7856
5500	197694.4236
5501	197690.0529
5502	197681.0373
5503	197669.0421
5504	197663.4546
5505	197653.0588
5506	197648.021
5507	197642.3783
5508	197640.0772
5509	197630.0224
5510	197616.9246
5511	197612.203
5512	197609.7064
5513	197606.1961
5514	197601.8359
5515	197599.8757
5516	197594.2125
5517	197584.324
5518	197578.8841
5519	197569.637
5520	197565.6377
5521	197561.6949
5522	197545.6183
5523	197543.095
5524	197539.0164
5525	197533.2173
5526	197528.9385
5527	197517.1828
5528	197512.6755
5529	197503.5237
5530	197498.9228
5531	197489.8659
5532	197485.9088
5533	197480.8571
5534	197462.0076
5535	197460.7253
5536	197458.5649
5537	197454.3478
5538	197445.2375
5539	197444.3065
5540	197434.3502
5541	197429.6969
5542	197419.8534
5543	197418.5771
5544	197416.321
5545	197412.7424
5546	197405.0861
5547	197399.876
5548	197395.0709
5549	197379.227
5550	197365.3676
5551	197360.7033
5552	197347.0391
5553	197331.3242
5554	197325.4831
5555	197322.3458
5556	197315.6621
5557	197309.4737
5558	197293.8782
5559	197285.6581
5560	197275.2168
5561	197271.3736
5562	197267.8384
5563	197264.328
5564	197258.115
5565	197256.1608
5566	197256.1061
5567	197254.1902
5568	197245.2029
5569	197233.646
5570	197228.1645
5571	197218.0699
5572	197216.1463
5573	197209.4426
5574	197205.7468
5575	197192.2686
5576	197182.8281
5577	197166.5848
5578	197153.6812
5579	197148.7656
5580	197141.621
5581	197137.0357
5582	197133.9076
5583	197128.0978
5584	197121.0185
5585	197116.186
5586	197110.7614
5587	197106.2226
5588	197100.6766
5589	197098.1433
5590	197096.2676
5591	197090.5795
5592	197085.1047
5593	197069.7299
5594	197068.2821
5595	197058.2306
5596	197052.861
5597	197048.2794
5598	197046.3732
5599	197037.5035
5600	197026.4311
5601	197023.0258
5602	197018.4435
5603	197014.9656
5604	197010.9419
5605	197005.7669
5606	196995.0852
5607	196989.8308
5608	196982.8151
5609	196976.4693
5610	196960.4384
5611	196956.2584
5612	196948.7502
5613	196944.8593
5614	196941.584
5615	196938.4625
5616	196934.5249
5617	196925.5725
5618	196910.3902
5619	196907.4232
5620	196897.5284
5621	196889.4371
5622	196876.966
5623	196875.3443
5624	196867.6949
5625	196858.7792
5626	196853.1019
5627	196849.8068
5628	196843.7263
5629	196838.9894
5630	196830.1649
5631	196820.7969
5632	196807.5294
5633	196807.479
5634	196800.5268
5635	196794.4252
5636	196790.5663
5637	196775.2409
5638	196760.1977
5639	196754.8285
5640	196749.5041
5641	196747.6497
5642	196743.8394
5643	196740.0073
5644	196733.1942
5645	196731.1266
5646	196720.0931
5647	196714.7703
5648	196710.362
5649	196705.0847
5650	196696.3474
5651	196682.6515
5652	196667.719
5653	196652.0903
5654	196645.3393
5655	196640.5193
5656	196634.5765
5657	196628.6791
5658	196617.8004
5659	196612.5143
5660	196609.3271
5661	196607.4865
5662	196594.8703
5663	196592.0074
5664	196579.5084
5665	196570.7048
5666	196564.7369
5667	196550.1041
5668	196542.3015
5669	196533.9512
5670	196529.1908
5671	196519.3423
5672	196514.157
5673	196509.5048
5674	196499.8829
5675	196491.2419
5676	196483.5253
5677	196481.6485
5678	196473.0967
5679	196460.0184
5680	196450.311
5681	196445.8426
5682	196445.067
5683	196440.0006
5684	196431.7494
5685	196425.2777
5686	196421.1087
5687	196410.9691
5688	196400.3396
5689	196391.3182
5690	196387.2632
5691	196379.133
5692	196370.2955
5693	196365.1935
5694	196361.7459
5695	196355.9058
5696	196345.3723
5697	196343.235
5698	196339.626
5699	196330.772
5700	196313.9576
5701	196307.2594
5702	196293.9392
5703	196285.9195
5704	196280.8662
5705	196277.007
5706	196264.6935
5707	196259.9554
5708	196252.0137
5709	196236.6721
5710	196234.66
5711	196231.6852
5712	196216.4671
5713	196211.1774
5714	196207.888
5715	196202.9046
5716	196199.6904
5717	196192.2904
5718	196188.5054
5719	196180.6067
5720	196177.6331
5721	196171.868
5722	196166.9399
5723	196163.719
5724	196157.3927
5725	196153.4197
5726	196147.1687
5727	196139.3391
5728	196137.5884
5729	196132.8142
5730	196131.4894
5731	196125.9945
5732	196123.3091
5733	196120.3888
5734	196119.5174
5735	196116.2073
5736	196101.1027
5737	196094.3315
5738	196089.8438
5739	196086.1137
5740	196078.7811
5741	196075.4828
5742	196066.8962
5743	196050.6835
5744	196046.3192
5745	196041.3498
5746	196035.5715
5747	196025.1247
5748	196010.8876
5749	196008.9155
5750	195998.5322
5751	195997.3507
5752	195995.6461
5753	195989.1666
5754	195984.3635
5755	195979.2595
5756	195974.4149
5757	195969.3132
5758	195956.7019
5759	195952.5572
5760	195943.5751
5761	195932.9223
5762	195930.2567
5763	195921.2304
5764	195915.5832
5765	195913.8289
5766	195911.2934
5767	195909.1573
5768	195907.1563
5769	195902.8869
5770	195899.1733
5771	195897.2532
5772	195882.4108
5773	195872.7865
5774	195866.1648
5775	195858.4505
5776	195853.6557
5777	195848.8395
5778	195847.0308
5779	195838.2083
5780	195829.5053
5781	195822.2475
5782	195809.9999
5783	195807.0023
5784	195790.9861
5785	195781.4974
5786	195779.5916
5787	195772.0099
5788	195761.7975
5789	195757.7933
5790	195744.3018
5791	195740.9069
5792	195728.6037
5793	195726.6388
5794	195726.579
5795	195718.0367
5796	195712.7011
5797	195707.8483
5798	195699.9121
5799	195687.8783
5800	195683.6108
5801	195679.2182
5802	195674.3512
5803	195669.9918
5804	195666.5314
5805	195656.4044
5806	195654.3352
5807	195640.1739
5808	195637.6699
5809	195633.7887
5810	195624.4121
5811	195615.9387
5812	195613.8833
5813	195606.9498
5814	195599.3971
5815	195594.8412
5816	195588.7219
5817	195585.3559
5818	195579.5847
5819	195574.6218
5820	195570.9589
5821	195568.9839
5822	195564.2366
5823	195559.323
5824	195556.331
5825	195545.786
5826	195543.9608
5827	195542.7151
5828	195530.5259
5829	195524.6454
5830	195519.9095
5831	195517.914
5832	195509.1543
5833	195506.2522
5834	195501.3358
5835	195494.0891
5836	195491.1676
5837	195483.8006
5838	195467.1828
5839	195458.8479
5840	195456.8683
5841	195454.1314
5842	195452.3553
5843	195450.4431
5844	195447.672
5845	195445.5492
5846	195436.9003
5847	195433.0045
5848	195425.8633
5849	195421.1715
5850	195418.7186
5851	195402.4336
5852	195399.9887
5853	195391.5755
5854	195390.3038
5855	195387.4234
5856	195376.9626
5857	195367.6495
5858	195366.0885
5859	195356.8316
5860	195352.1856
5861	195343.4791
5862	195336.684
5863	195334.9281
5864	195333.2751
5865	195319.5109
5866	195317.0911
5867	195315.139
5868	195304.8042
5869	195299.9663
5870	195296.8878
5871	195292.0697
5872	195278.1527
5873	195271.4127
5874	195269.5766
5875	195266.5255
5876	195264.7009
5877	195259.3705
5878	195257.4568
5879	195250.7805
5880	195240.9357
5881	195238.5399
5882	195233.7559
5883	195227.638
5884	195224.3205
5885	195220.1023
5886	195211.1167
5887	195209.3891
5888	195207.672
5889	195205.7982
5890	195197.2359
5891	195190.8303
5892	195186.6541
5893	195179.1926
5894	195178.2538
5895	195177.404
5896	195175.5424
5897	195165.5743
5898	195163.8145
5899	195159.2347
5900	195154.5395
5901	195147.8658
5902	195146.1924
5903	195137.1287
5904	195134.1871
5905	195130.608
5906	195128.8737
5907	195116.7212
5908	195104.5154
5909	195099.9798
5910	195096.6605
5911	195090.6585
5912	195086.0098
5913	195072.0383
5914	195070.3055
5915	195067.5265
5916	195063.1731
5917	195054.8826
5918	195044.7366
5919	195042.3845
5920	195040.7398
5921	195035.5982
5922	195029.4912
5923	195027.7336
5924	195019.8121
5925	195010.0731
5926	195009.2724
5927	195005.1577
5928	194996.6374
5929	194987.7272
5930	194986.0519
5931	194979.739
5932	194973.125
5933	194964.6287
5934	194963.0044
5935	194961.2674
5936	194959.5902
5937	194957.9234
5938	194953.8563
5939	194952.2691
5940	194948.8695
5941	194947.1237
5942	194945.4857
5943	194943.8576
5944	194942.1829
5945	194937.6113
5946	194936.1797
5947	194934.5783
5948	194930.0517
5949	194927.6482
5950	194925.3293
5951	194923.8071
5952	194918.6345
5953	194910.896
5954	194908.6017
5955	194907.98
5956	194899.6495
5957	194897.0401
5958	194895.4708
5959	194893.911
5960	194892.3012
5961	194886.5777
5962	194884.9269
5963	194883.1824
5964	194881.5428
5965	194880.1121
5966	194877.8474
5967	194876.2236
5968	194868.6586
5969	194867.0464
5970	194865.445
5971	194863.9438
5972	194862.4517
5973	194861.5918
5974	194852.1897
5975	194849.3928
5976	194844.3576
5977	194840.8282
5978	194839.4913
5979	194832.7353
5980	194831.2637
5981	194817.6585
5982	194816.2535
5983	194810.2712
5984	194810.2213
5985	194808.9043
5986	194804.1469
5987	194800.0832
5988	194794.7
5989	194787.0103
5990	194774.1215
5991	194764.3224
5992	194755.4568
5993	194750.0028
5994	194746.9632
5995	194740.8742
5996	194734.4203
5997	194718.1909
5998	194709.468
5999	194706.6195
6000	194700.867
6001	194698.5677
6002	194691.3998
6003	194682.413
6004	194681.1104
6005	194678.0747
6006	194675.5607
6007	194674.1918
6008	194666.286
6009	194659.1819
6010	194645.7848
6011	194629.7713
6012	194627.5506
6013	194620.6523
6014	194613.681
6015	194608.7509
6016	194602.1948
6017	194601.2493
6018	194591.6194
6019	194578.1218
6020	194575.8009
6021	194574.0794
6022	194570.6596
6023	194557.2686
6024	194555.7557
6025	194548.2258
6026	194546.7554
6027	194541.7159
6028	194534.3633
6029	194530.0438
6030	194520.588
6031	194518.3911
6032	194516.9929
6033	194514.2879
6034	194510.8032
6035	194507.0058
6036	194496.9997
6037	194495.6708
6038	194492.1302
6039	194487.295
6040	194482.3382
6041	194469.2837
6042	194456.3301
6043	194452.0732
6044	194443.5141
6045	194440.1943
6046	194424.6146
6047	194420.4048
6048	194416.42
6049	194404.3776
6050	194396.5864
6051	194392.4074
6052	194386.4499
6053	194381.7309
6054	194373.3178
6055	194367.7098
6056	194362.1591
6057	194349.3888
6058	194341.5133
6059	194340.0743
6060	194336.8904
6061	194333.7445
6062	194330.6914
6063	194327.5238
6064	194322.8632
6065	194318.2531
6066	194297.9445
6067	194285.344
6068	194283.1739
6069	194280.3669
6070	194277.7756
6071	194274.7762
6072	194273.7027
6073	194269.8263
6074	194265.7696
6075	194263.0035
6076	194261.9431
6077	194259.4619
6078	194249.9098
6079	194244.5462
6080	194233.6942
6081	194230.2999
6082	194228.0362
6083	194221.0819
6084	194215.9866
6085	194214.5886
6086	194210.0619
6087	194200.7919
6088	194192.8963
6089	194181.8592
6090	194177.7424
6091	194173.4866
6092	194168.4989
6093	194167.2336
6094	194158.8475
6095	194150.647
6096	194146.3912
6097	194141.8859
6098	194139.8623
6099	194136.3728
6100	194129.5235
6101	194127.491
6102	194122.8712
6103	194112.7673
6104	194111.3896
6105	194094.2511
6106	194093.0819
6107	194088.2324
6108	194083.7637
6109	194082.7572
6110	194078.2523
6111	194072.8925
6112	194071.8741
6113	194071.8275
6114	194063.3689
6115	194051.5174
6116	194047.0944
6117	194038.9465
6118	194035.3544
6119	194025.9477
6120	194016.3159
6121	194012.7892
6122	194011.3933
6123	194010.0923
6124	194001.0037
6125	193996.0352
6126	193985.8361
6127	193985.0413
6128	193980.9167
6129	193974.7918
6130	193962.2098
6131	193955.4468
6132	193952.1443
6133	193949.8079
6134	193945.5749
6135	193945.5247
6136	193936.8589
6137	193929.4615
6138	193919.5403
6139	193918.8266
6140	193914.6824
6141	193909.0649
6142	193901.0607
6143	193888.5774
6144	193885.5168
6145	193873.1304
6146	193869.98
6147	193869.932
6148	193868.6456
6149	193866.1194
6150	193862.5462
6151	193855.8086
6152	193851.8974
6153	193849.2593
6154	193847.232
6155	193844.251
6156	193840.0161
6157	193838.6516
6158	193833.0208
6159	193830.0156
6160	193823.9795
6161	193821.9012
6162	193820.5459
6163	193815.2775
6164	193814.0174
6165	193809.4448
6166	193807.3699
6167	193797.4461
6168	193791.7357
6169	193789.1194
6170	193779.0328
6171	193765.8625
6172	193760.1323
6173	193750.165
6174	193746.3055
6175	193745.115
6176	193744.6565
6177	193731.5891
6178	193727.0642
6179	193721.5269
6180	193721.4788
6181	193708.5154
6182	193707.1818
6183	193703.8951
6184	193696.8596
6185	193688.5569
6186	193686.7145
6187	193683.7864
6188	193673.9475
6189	193670.8868
6190	193665.3945
6191	193653.9692
6192	193650.2548
6193	193639.6929
6194	193635.6887
6195	193616.001
6196	193612.5155
6197	193605.7554
6198	193598.313
6199	193594.0177
6200	193592.7362
6201	193587.4799
6202	193580.7834
6203	193575.607
6204	193572.9699
6205	193570.3308
6206	193562.7602
6207	193554.7908
6208	193535.4281
6209	193532.1944
6210	193530.894
6211	193519.9204
6212	193518.628
6213	193510.9409
6214	193502.432
6215	193494.3558
6216	193483.5449
6217	193480.1103
6218	193475.6573
6219	193468.4109
6220	193457.0407
6221	193447.3356
6222	193446.569
6223	193443.1202
6224	193427.9196
6225	193419.6991
6226	193413.0831
6227	193412.7379
6228	193409.7445
6229	193405.5698
6230	193395.3413
6231	193392.0204
6232	193380.049
6233	193378.9092
6234	193378.4189
6235	193370.721
6236	193365.0362
6237	193362.385
6238	193356.5082
6239	193346.7008
6240	193343.4364
6241	193334.5628
6242	193322.9884
6243	193310.5976
6244	193306.3477
6245	193301.572
6246	193292.3574
6247	193287.2718
6248	193286.5609
6249	193282.6585
6250	193270.9255
6251	193267.9832
6252	193266.7431
6253	193263.8229
6254	193261.0961
6255	193255.7304
6256	193251.9993
6257	193242.4046
6258	193232.6
6259	193227.1309
6260	193225.0975
6261	193212.8813
6262	193207.7889
6263	193203.0774
6264	193201.3038
6265	193193.7288
6266	193187.7673
6267	193184.4051
6268	193182.3019
6269	193178.4371
6270	193163.8991
6271	193159.912
6272	193150.1212
6273	193147.9533
6274	193144.4375
6275	193141.3278
6276	193141.2834
6277	193139.4325
6278	193136.0087
6279	193133.2314
6280	193129.1549
6281	193116.7328
6282	193101.7712
6283	193094.0195
6284	193091.4487
6285	193084.9531
6286	193076.1341
6287	193071.3397
6288	193059.331
6289	193058.6623
6290	193054.3848
6291	193052.2221
6292	193037.8858
6293	193037.8321
6294	193031.6703
6295	193029.5468
6296	193021.8652
6297	193017.7738
6298	193011.7419
6299	193007.2787
6300	193007.2328
6301	193002.0486
6302	192989.0425
6303	192985.2153
6304	192979.9218
6305	192976.5593
6306	192970.7125
6307	192961.1151
6308	192957.1739
6309	192948.6219
6310	192948.5763
6311	192934.9841
6312	192932.8519
6313	192928.7613
6314	192925.5232
6315	192922.2331
6316	192906.8845
6317	192900.5688
6318	192892.2496
6319	192884.0729
6320	192884.0279
6321	192881.499
6322	192876.2703
6323	192876.2261
6324	192876.1823
6325	192872.9088
6326	192866.4714
6327	192863.619
6328	192854.8186
6329	192842.9
6330	192835.0359
6331	192831.7395
6332	192826.0047
6333	192825.0772
6334	192817.7931
6335	192808.9477
6336	192802.7056
6337	192798.6609
6338	192787.1218
6339	192781.9745
6340	192778.556
6341	192773.1915
6342	192770.8984
6343	192768.0962
6344	192765.0937
6345	192760.9058
6346	192749.451
6347	192746.3677
6348	192740.1675
6349	192734.2112
6350	192728.6055
6351	192724.1249
6352	192723.2096
6353	192713.6411
6354	192709.2224
6355	192704.4822
6356	192701.4438
6357	192698.3373
6358	192693.8065
6359	192682.9557
6360	192680.8586
6361	192670.7046
6362	192666.4575
6363	192663.8878
6364	192654.2012
6365	192653.2933
6366	192651.2858
6367	192644.4043
6368	192638.9234
6369	192633.5046
6370	192630.1293
6371	192620.7388
6372	192616.4447
6373	192612.7115
6374	192605.093
6375	192602.1116
6376	192593.7904
6377	192585.7056
6378	192574.9671
6379	192568.2921
6380	192566.095
6381	192559.6767
6382	192554.6331
6383	192549.0188
6384	192542.6338
6385	192533.0779
6386	192533.0359
6387	192526.8065
6388	192521.0973
6389	192502.2064
