iter	Passed	Remaining
4817	11191	12037
4818	11193	12034
4819	11196	12032
4820	11198	12030
4821	11200	12027
4822	11202	12025
4823	11205	12022
4824	11207	12020
4825	11209	12017
4826	11211	12015
4827	11214	12013
4828	11216	12010
4829	11218	12008
4830	11220	12005
4831	11223	12003
4832	11225	12001
4833	11227	11998
4834	11229	11996
4835	11232	11993
4836	11234	11991
4837	11236	11989
4838	11239	11987
4839	11241	11984
4840	11243	11982
4841	11246	11980
4842	11248	11977
4843	11250	11975
4844	11252	11972
4845	11255	11970
4846	11257	11968
4847	11259	11965
4848	11261	11963
4849	11264	11960
4850	11266	11958
4851	11268	11956
4852	11270	11953
4853	11273	11951
4854	11275	11949
4855	11277	11946
4856	11280	11944
4857	11282	11942
4858	11285	11940
4859	11287	11937
4860	11289	11935
4861	11291	11932
4862	11294	11930
4863	11296	11928
4864	11298	11926
4865	11301	11923
4866	11303	11921
4867	11305	11918
4868	11307	11916
4869	11310	11913
4870	11312	11911
4871	11314	11908
4872	11316	11906
4873	11318	11904
4874	11321	11901
4875	11323	11899
4876	11326	11897
4877	11328	11895
4878	11330	11892
4879	11333	11890
4880	11335	11888
4881	11338	11886
4882	11340	11883
4883	11342	11881
4884	11344	11878
4885	11346	11876
4886	11349	11873
4887	11351	11871
4888	11353	11869
4889	11355	11866
4890	11358	11864
4891	11360	11861
4892	11362	11859
4893	11364	11857
4894	11367	11854
4895	11369	11852
4896	11372	11850
4897	11374	11848
4898	11376	11845
4899	11379	11843
4900	11381	11841
4901	11383	11838
4902	11385	11836
4903	11388	11833
4904	11390	11831
4905	11392	11829
4906	11394	11826
4907	11397	11824
4908	11399	11822
4909	11401	11819
4910	11403	11817
4911	11406	11814
4912	11408	11812
4913	11410	11809
4914	11412	11807
4915	11415	11805
4916	11417	11802
4917	11419	11800
4918	11421	11798
4919	11424	11795
4920	11426	11793
4921	11428	11791
4922	11431	11788
4923	11433	11786
4924	11435	11783
4925	11437	11781
4926	11439	11778
4927	11442	11776
4928	11444	11774
4929	11446	11771
4930	11448	11769
4931	11451	11767
4932	11453	11765
4933	11456	11762
4934	11458	11760
4935	11461	11758
4936	11463	11756
4937	11465	11753
4938	11468	11751
4939	11470	11749
4940	11472	11746
4941	11475	11744
4942	11477	11742
4943	11480	11740
4944	11482	11737
4945	11484	11735
4946	11486	11733
4947	11489	11730
4948	11491	11728
4949	11493	11726
4950	11496	11723
4951	11498	11721
4952	11500	11718
4953	11502	11716
4954	11505	11714
4955	11507	11711
4956	11509	11709
4957	11511	11707
4958	11514	11704
4959	11516	11702
4960	11519	11700
4961	11521	11697
4962	11523	11695
4963	11526	11693
4964	11528	11690
4965	11530	11688
4966	11533	11686
4967	11535	11684
4968	11537	11681
4969	11539	11679
4970	11542	11676
4971	11544	11674
4972	11546	11672
4973	11549	11669
4974	11551	11667
4975	11553	11664
4976	11555	11662
4977	11557	11660
4978	11560	11657
4979	11562	11655
4980	11564	11653
4981	11567	11650
4982	11569	11648
4983	11571	11646
4984	11574	11643
4985	11576	11641
4986	11578	11639
4987	11581	11636
4988	11583	11634
4989	11585	11632
4990	11587	11629
4991	11590	11627
4992	11592	11624
4993	11594	11622
4994	11597	11620
4995	11599	11618
4996	11601	11615
4997	11603	11613
4998	11606	11610
4999	11608	11608
5000	11612	11608
5001	11615	11605
5002	11617	11603
5003	11619	11600
5004	11621	11598
5005	11624	11596
5006	11626	11594
5007	11629	11592
5008	11631	11590
5009	11634	11587
5010	11636	11585
5011	11638	11583
5012	11640	11580
5013	11643	11578
5014	11645	11575
5015	11647	11573
5016	11649	11570
5017	11652	11568
5018	11654	11566
5019	11656	11563
5020	11659	11561
5021	11661	11559
5022	11663	11556
5023	11665	11554
5024	11668	11552
5025	11670	11550
5026	11673	11547
5027	11675	11545
5028	11677	11543
5029	11680	11540
5030	11686	11542
5031	11689	11540
5032	11691	11538
5033	11694	11536
5034	11696	11534
5035	11699	11532
5036	11701	11529
5037	11704	11527
5038	11706	11525
5039	11709	11523
5040	11712	11521
5041	11714	11519
5042	11717	11517
5043	11719	11515
5044	11722	11512
5045	11724	11510
5046	11726	11508
5047	11729	11505
5048	11731	11503
5049	11733	11501
5050	11735	11498
5051	11738	11496
5052	11740	11493
5053	11742	11491
5054	11744	11489
5055	11747	11486
5056	11749	11484
5057	11751	11481
5058	11753	11479
5059	11755	11477
5060	11758	11474
5061	11760	11472
5062	11762	11470
5063	11765	11467
5064	11767	11465
5065	11769	11463
5066	11771	11460
5067	11774	11458
5068	11776	11455
5069	11778	11453
5070	11781	11451
5071	11783	11448
5072	11785	11446
5073	11787	11443
5074	11789	11441
5075	11792	11439
5076	11794	11436
5077	11796	11434
5078	11798	11431
5079	11801	11429
5080	11803	11427
5081	11805	11424
5082	11807	11422
5083	11810	11419
5084	11812	11417
5085	11814	11415
5086	11817	11412
5087	11819	11411
5088	11822	11408
5089	11824	11406
5090	11827	11404
5091	11829	11401
5092	11831	11399
5093	11833	11396
5094	11835	11394
5095	11838	11392
5096	11840	11390
5097	11842	11387
5098	11845	11385
5099	11847	11383
5100	11850	11380
5101	11852	11378
5102	11854	11376
5103	11857	11374
5104	11859	11371
5105	11861	11369
5106	11864	11367
5107	11866	11364
5108	11869	11362
5109	11871	11360
5110	11873	11357
5111	11875	11355
5112	11877	11352
5113	11880	11350
5114	11882	11347
5115	11884	11345
5116	11886	11343
5117	11888	11340
5118	11890	11338
5119	11893	11335
5120	11895	11333
5121	11897	11330
5122	11900	11328
5123	11902	11326
5124	11904	11323
5125	11907	11321
5126	11909	11319
5127	11911	11317
5128	11914	11314
5129	11916	11312
5130	11918	11309
5131	11921	11307
5132	11923	11305
5133	11925	11302
5134	11927	11300
5135	11929	11298
5136	11932	11295
5137	11934	11293
5138	11936	11290
5139	11938	11288
5140	11941	11286
5141	11943	11283
5142	11945	11281
5143	11947	11278
5144	11950	11276
5145	11952	11274
5146	11955	11272
5147	11957	11269
5148	11959	11267
5149	11961	11265
5150	11964	11262
5151	11966	11260
5152	11969	11258
5153	11971	11256
5154	11973	11253
5155	11976	11251
5156	11978	11249
5157	11980	11246
5158	11982	11244
5159	11985	11242
5160	11988	11240
5161	11990	11237
5162	11992	11235
5163	11994	11233
5164	11997	11230
5165	11999	11228
5166	12002	11226
5167	12004	11223
5168	12006	11221
5169	12008	11219
5170	12011	11216
5171	12013	11214
5172	12015	11212
5173	12018	11210
5174	12020	11207
5175	12023	11205
5176	12025	11202
5177	12027	11200
5178	12029	11198
5179	12031	11195
5180	12034	11193
5181	12036	11190
5182	12038	11188
5183	12040	11186
5184	12043	11183
5185	12045	11181
5186	12047	11179
5187	12050	11176
5188	12052	11174
5189	12054	11172
5190	12057	11169
5191	12059	11167
5192	12061	11165
5193	12063	11162
5194	12066	11160
5195	12068	11158
5196	12070	11155
5197	12073	11153
5198	12075	11150
5199	12077	11148
5200	12079	11146
5201	12082	11143
5202	12084	11141
5203	12087	11139
5204	12089	11137
5205	12091	11134
5206	12093	11132
5207	12096	11130
5208	12098	11127
5209	12100	11125
5210	12103	11123
5211	12105	11120
5212	12107	11118
5213	12110	11116
5214	12112	11114
5215	12115	11111
5216	12117	11109
5217	12120	11107
5218	12122	11105
5219	12124	11102
5220	12126	11100
5221	12129	11098
5222	12131	11095
5223	12134	11093
5224	12136	11091
5225	12138	11088
5226	12140	11086
5227	12142	11083
5228	12145	11081
5229	12147	11078
5230	12149	11076
5231	12151	11074
5232	12154	11071
5233	12156	11069
5234	12158	11067
5235	12161	11064
5236	12163	11062
5237	12165	11060
5238	12167	11057
5239	12170	11055
5240	12172	11053
5241	12174	11050
5242	12176	11048
5243	12179	11045
5244	12181	11043
5245	12183	11040
5246	12185	11038
5247	12188	11036
5248	12190	11033
5249	12192	11031
5250	12194	11028
5251	12197	11026
5252	12199	11024
5253	12201	11021
5254	12203	11019
5255	12206	11017
5256	12208	11014
5257	12210	11012
5258	12213	11010
5259	12215	11008
5260	12217	11005
5261	12220	11003
5262	12222	11000
5263	12224	10998
5264	12226	10996
5265	12229	10993
5266	12231	10991
5267	12233	10988
5268	12235	10986
5269	12238	10984
5270	12240	10981
5271	12242	10979
5272	12244	10976
5273	12247	10974
5274	12249	10972
5275	12251	10969
5276	12254	10967
5277	12256	10965
5278	12258	10962
5279	12261	10960
5280	12263	10958
5281	12265	10956
5282	12268	10953
5283	12270	10951
5284	12272	10948
5285	12274	10946
5286	12277	10944
5287	12279	10941
5288	12281	10939
5289	12283	10936
5290	12285	10934
5291	12288	10932
5292	12290	10929
5293	12292	10927
5294	12295	10925
5295	12297	10922
5296	12299	10920
5297	12302	10918
5298	12304	10915
5299	12307	10913
5300	12309	10911
5301	12312	10909
5302	12314	10907
5303	12316	10904
5304	12318	10902
5305	12320	10899
5306	12322	10897
5307	12325	10894
5308	12327	10892
5309	12329	10890
5310	12331	10887
5311	12334	10885
5312	12336	10883
5313	12338	10880
5314	12341	10878
5315	12343	10875
5316	12345	10873
5317	12347	10871
5318	12350	10868
5319	12352	10866
5320	12354	10864
5321	12357	10861
5322	12359	10859
5323	12361	10857
5324	12363	10854
5325	12366	10852
5326	12368	10850
5327	12370	10847
5328	12373	10845
5329	12375	10843
5330	12377	10840
5331	12379	10838
5332	12382	10835
5333	12384	10833
5334	12386	10831
5335	12389	10828
5336	12391	10826
5337	12393	10824
5338	12395	10821
5339	12397	10819
5340	12400	10816
5341	12402	10814
5342	12404	10812
5343	12407	10809
5344	12409	10807
5345	12411	10804
5346	12413	10802
5347	12415	10800
5348	12418	10797
5349	12420	10795
5350	12422	10792
5351	12424	10790
5352	12426	10788
5353	12429	10785
5354	12431	10783
5355	12433	10780
5356	12435	10778
5357	12438	10776
5358	12440	10773
5359	12442	10771
5360	12444	10768
5361	12447	10766
5362	12449	10764
5363	12451	10761
5364	12454	10759
5365	12456	10757
5366	12458	10754
5367	12460	10752
5368	12462	10749
5369	12465	10747
5370	12467	10744
5371	12469	10742
5372	12471	10740
5373	12473	10737
5374	12476	10735
5375	12478	10733
5376	12480	10730
5377	12483	10728
5378	12485	10725
5379	12487	10723
5380	12489	10721
5381	12491	10718
5382	12494	10716
5383	12496	10713
5384	12498	10711
5385	12501	10709
5386	12503	10707
5387	12506	10705
5388	12508	10702
5389	12510	10700
5390	12513	10698
5391	12515	10695
5392	12517	10693
5393	12519	10690
5394	12522	10688
5395	12524	10686
5396	12526	10683
5397	12528	10681
5398	12531	10678
5399	12533	10676
5400	12535	10674
5401	12537	10671
5402	12539	10669
5403	12542	10666
5404	12544	10664
5405	12546	10662
5406	12549	10659
5407	12551	10657
5408	12553	10655
5409	12556	10653
5410	12558	10650
5411	12560	10648
5412	12563	10646
5413	12566	10644
5414	12568	10642
5415	12571	10639
5416	12573	10637
5417	12576	10635
5418	12578	10633
5419	12581	10631
5420	12583	10628
5421	12585	10626
5422	12587	10624
5423	12590	10621
5424	12592	10619
5425	12594	10616
5426	12596	10614
5427	12599	10612
5428	12601	10610
5429	12604	10607
5430	12606	10605
5431	12608	10603
5432	12610	10600
5433	12613	10598
5434	12615	10595
5435	12617	10593
5436	12619	10591
5437	12621	10588
5438	12624	10586
5439	12626	10583
5440	12628	10581
5441	12630	10578
5442	12632	10576
5443	12635	10574
5444	12637	10571
5445	12639	10569
5446	12642	10567
5447	12644	10564
5448	12646	10562
5449	12649	10560
5450	12651	10557
5451	12653	10555
5452	12655	10552
5453	12657	10550
5454	12660	10548
5455	12662	10545
5456	12664	10543
5457	12667	10541
5458	12669	10538
5459	12671	10536
5460	12673	10533
5461	12675	10531
5462	12678	10529
5463	12680	10526
5464	12682	10524
5465	12685	10522
5466	12687	10519
5467	12689	10517
5468	12691	10515
5469	12694	10512
5470	12696	10510
5471	12698	10508
5472	12700	10505
5473	12703	10503
5474	12705	10500
5475	12707	10498
5476	12709	10495
5477	12712	10493
5478	12714	10491
5479	12716	10488
5480	12718	10486
5481	12720	10483
5482	12722	10481
5483	12725	10479
5484	12727	10476
5485	12729	10474
5486	12731	10471
5487	12734	10469
5488	12736	10467
5489	12738	10464
5490	12740	10462
5491	12743	10459
5492	12745	10457
5493	12747	10455
5494	12749	10452
5495	12752	10450
5496	12754	10448
5497	12756	10445
5498	12758	10443
5499	12761	10440
5500	12763	10438
5501	12765	10436
5502	12767	10433
5503	12770	10431
5504	12772	10428
5505	12774	10426
5506	12776	10424
5507	12778	10421
5508	12781	10419
5509	12783	10416
5510	12785	10414
5511	12787	10412
5512	12790	10409
5513	12792	10407
5514	12794	10405
5515	12796	10402
5516	12799	10400
5517	12801	10397
5518	12803	10395
5519	12806	10393
5520	12808	10390
5521	12810	10388
5522	12812	10386
5523	12814	10383
5524	12817	10381
5525	12819	10378
5526	12821	10376
5527	12824	10374
5528	12826	10372
5529	12829	10369
5530	12831	10367
5531	12833	10365
5532	12836	10363
5533	12838	10360
5534	12840	10358
5535	12843	10356
5536	12850	10357
5537	12853	10356
5538	12856	10354
5539	12859	10352
5540	12861	10350
5541	12864	10348
5542	12867	10346
5543	12869	10344
5544	12872	10342
5545	12874	10339
5546	12877	10337
5547	12879	10335
5548	12881	10332
5549	12884	10330
5550	12886	10328
5551	12888	10325
5552	12890	10323
5553	12893	10321
5554	12895	10318
5555	12897	10316
5556	12900	10314
5557	12902	10311
5558	12904	10309
5559	12906	10306
5560	12909	10304
5561	12911	10302
5562	12913	10300
5563	12916	10297
5564	12918	10295
5565	12920	10293
5566	12922	10290
5567	12925	10288
5568	12927	10285
5569	12929	10283
5570	12931	10281
5571	12934	10278
5572	12936	10276
5573	12938	10273
5574	12941	10271
5575	12943	10269
5576	12945	10266
5577	12947	10264
5578	12950	10262
5579	12952	10259
5580	12954	10257
5581	12956	10254
5582	12959	10252
5583	12961	10250
5584	12963	10248
5585	12966	10245
5586	12968	10243
5587	12971	10241
5588	12973	10238
5589	12975	10236
5590	12977	10234
5591	12980	10231
5592	12982	10229
5593	12985	10227
5594	12987	10225
5595	12989	10222
5596	12992	10220
5597	12994	10218
5598	12997	10216
5599	12999	10213
5600	13002	10211
5601	13004	10209
5602	13006	10207
5603	13010	10205
5604	13013	10203
5605	13016	10202
5606	13018	10199
5607	13020	10197
5608	13023	10195
5609	13026	10193
5610	13028	10191
5611	13030	10188
5612	13033	10186
5613	13035	10184
5614	13037	10181
5615	13040	10179
5616	13042	10177
5617	13044	10174
5618	13047	10172
5619	13049	10170
5620	13052	10168
5621	13054	10165
5622	13056	10163
5623	13058	10161
5624	13061	10158
5625	13063	10156
5626	13065	10153
5627	13067	10151
5628	13069	10149
5629	13072	10146
5630	13074	10144
5631	13076	10141
5632	13079	10139
5633	13081	10137
5634	13083	10134
5635	13086	10132
5636	13088	10130
5637	13090	10127
5638	13092	10125
5639	13095	10123
5640	13097	10121
5641	13099	10118
5642	13102	10116
5643	13104	10113
5644	13106	10111
5645	13108	10109
5646	13110	10106
5647	13113	10104
5648	13115	10101
5649	13117	10099
5650	13119	10097
5651	13122	10094
5652	13124	10092
5653	13126	10089
5654	13128	10087
5655	13131	10085
5656	13133	10083
5657	13136	10080
5658	13138	10078
5659	13140	10076
5660	13142	10073
5661	13145	10071
5662	13147	10068
5663	13149	10066
5664	13152	10064
5665	13154	10061
5666	13156	10059
5667	13158	10057
5668	13161	10054
5669	13163	10052
5670	13165	10050
5671	13168	10047
5672	13170	10045
5673	13172	10043
5674	13174	10040
5675	13177	10038
5676	13179	10036
5677	13182	10033
5678	13184	10031
5679	13186	10029
5680	13189	10027
5681	13191	10024
5682	13193	10022
5683	13195	10019
5684	13198	10017
5685	13200	10015
5686	13202	10012
5687	13204	10010
5688	13207	10008
5689	13209	10005
5690	13211	10003
5691	13213	10000
5692	13215	9998
5693	13218	9996
5694	13220	9993
5695	13223	9991
5696	13225	9989
5697	13227	9987
5698	13230	9985
5699	13232	9982
5700	13235	9980
5701	13237	9977
5702	13239	9975
5703	13241	9973
5704	13244	9970
5705	13246	9968
5706	13248	9966
5707	13250	9963
5708	13253	9961
5709	13255	9958
5710	13257	9956
5711	13259	9954
5712	13262	9951
5713	13264	9949
5714	13266	9947
5715	13268	9944
5716	13271	9942
5717	13273	9940
5718	13275	9937
5719	13278	9935
5720	13280	9933
5721	13282	9930
5722	13285	9928
5723	13287	9926
5724	13289	9923
5725	13292	9921
5726	13294	9919
5727	13296	9916
5728	13298	9914
5729	13300	9911
5730	13303	9909
5731	13305	9907
5732	13307	9904
5733	13309	9902
5734	13312	9900
5735	13314	9897
5736	13316	9895
5737	13319	9893
5738	13321	9890
5739	13323	9888
5740	13325	9885
5741	13328	9883
5742	13330	9881
5743	13332	9878
5744	13335	9876
5745	13337	9874
5746	13339	9871
5747	13341	9869
5748	13344	9867
5749	13346	9864
5750	13348	9862
5751	13350	9859
5752	13353	9857
5753	13355	9855
5754	13357	9852
5755	13359	9850
5756	13362	9848
5757	13364	9845
5758	13366	9843
5759	13368	9841
5760	13371	9838
5761	13373	9836
5762	13375	9833
5763	13377	9831
5764	13380	9829
5765	13382	9826
5766	13384	9824
5767	13386	9822
5768	13389	9819
5769	13391	9817
5770	13393	9814
5771	13396	9812
5772	13398	9810
5773	13400	9808
5774	13403	9805
5775	13405	9803
5776	13407	9800
5777	13409	9798
5778	13412	9796
5779	13414	9793
5780	13416	9791
5781	13418	9789
5782	13421	9786
5783	13423	9784
5784	13425	9782
5785	13428	9779
5786	13430	9777
5787	13432	9775
5788	13434	9772
5789	13437	9770
5790	13439	9767
5791	13441	9765
5792	13444	9763
5793	13446	9761
5794	13448	9758
5795	13450	9756
5796	13452	9753
5797	13455	9751
5798	13457	9749
5799	13459	9746
5800	13462	9744
5801	13464	9742
5802	13466	9739
5803	13469	9737
5804	13471	9735
5805	13473	9732
5806	13476	9730
5807	13478	9728
5808	13480	9725
5809	13483	9723
5810	13485	9721
5811	13487	9718
5812	13490	9716
5813	13492	9714
5814	13494	9711
5815	13496	9709
5816	13499	9707
5817	13501	9704
5818	13503	9702
5819	13506	9700
5820	13508	9697
5821	13510	9695
5822	13512	9693
5823	13515	9690
5824	13517	9688
5825	13519	9686
5826	13522	9683
5827	13524	9681
5828	13526	9679
5829	13529	9676
5830	13531	9674
5831	13533	9672
5832	13536	9670
5833	13538	9667
5834	13540	9665
5835	13543	9663
5836	13545	9660
5837	13547	9658
5838	13550	9656
5839	13552	9653
5840	13554	9651
5841	13556	9649
5842	13559	9646
5843	13561	9644
5844	13564	9642
5845	13566	9640
5846	13568	9637
5847	13571	9635
5848	13574	9633
5849	13576	9631
5850	13578	9628
5851	13580	9626
5852	13583	9623
5853	13585	9621
5854	13587	9619
5855	13590	9617
5856	13592	9614
5857	13594	9612
5858	13597	9610
5859	13599	9608
5860	13602	9605
5861	13604	9603
5862	13606	9600
5863	13608	9598
5864	13610	9596
5865	13613	9593
5866	13615	9591
5867	13617	9589
5868	13620	9586
5869	13622	9584
5870	13624	9582
5871	13627	9579
5872	13629	9577
5873	13631	9574
5874	13633	9572
5875	13635	9570
5876	13638	9567
5877	13640	9565
5878	13642	9562
5879	13644	9560
5880	13646	9558
5881	13649	9555
5882	13651	9553
5883	13653	9551
5884	13656	9548
5885	13658	9546
5886	13660	9544
5887	13663	9542
5888	13665	9539
5889	13668	9537
5890	13670	9535
5891	13673	9533
5892	13675	9530
5893	13677	9528
5894	13680	9526
5895	13682	9523
5896	13684	9521
5897	13686	9519
5898	13689	9516
5899	13691	9514
5900	13693	9511
5901	13695	9509
5902	13697	9507
5903	13700	9504
5904	13702	9502
5905	13704	9499
5906	13706	9497
5907	13709	9495
5908	13711	9492
5909	13713	9490
5910	13715	9488
5911	13718	9485
5912	13720	9483
5913	13722	9481
5914	13725	9478
5915	13727	9476
5916	13729	9474
5917	13731	9471
5918	13733	9469
5919	13736	9466
5920	13738	9464
5921	13740	9461
5922	13742	9459
5923	13745	9457
5924	13747	9454
5925	13749	9452
5926	13751	9449
5927	13753	9447
5928	13755	9445
5929	13758	9442
5930	13760	9440
5931	13762	9438
5932	13764	9435
5933	13767	9433
5934	13769	9431
5935	13771	9428
5936	13774	9426
5937	13776	9424
5938	13778	9421
5939	13780	9419
5940	13783	9416
5941	13785	9414
5942	13787	9412
5943	13790	9409
5944	13792	9407
5945	13794	9405
5946	13796	9402
5947	13799	9400
5948	13801	9398
5949	13803	9395
5950	13806	9393
5951	13808	9391
5952	13811	9389
5953	13813	9386
5954	13815	9384
5955	13818	9382
5956	13820	9379
5957	13822	9377
5958	13824	9375
5959	13826	9372
5960	13829	9370
5961	13831	9367
5962	13834	9365
5963	13836	9363
5964	13838	9361
5965	13841	9358
5966	13843	9356
5967	13845	9354
5968	13848	9352
5969	13850	9349
5970	13852	9347
5971	13855	9345
5972	13857	9342
5973	13859	9340
5974	13862	9338
5975	13864	9335
5976	13866	9333
5977	13868	9331
5978	13871	9328
5979	13873	9326
5980	13875	9323
5981	13878	9321
5982	13880	9319
5983	13882	9317
5984	13884	9314
5985	13887	9312
5986	13889	9309
5987	13891	9307
5988	13894	9305
5989	13896	9302
5990	13898	9300
5991	13900	9297
5992	13902	9295
5993	13904	9293
5994	13907	9290
5995	13909	9288
5996	13911	9286
5997	13914	9283
5998	13916	9281
5999	13918	9279
6000	13921	9276
6001	13923	9274
6002	13925	9272
6003	13927	9269
6004	13930	9267
6005	13932	9265
6006	13934	9262
6007	13937	9260
6008	13939	9258
6009	13941	9255
6010	13943	9253
6011	13946	9251
6012	13948	9248
6013	13950	9246
6014	13953	9244
6015	13955	9241
6016	13957	9239
6017	13960	9237
6018	13962	9234
6019	13965	9232
6020	13967	9230
6021	13969	9228
6022	13972	9225
6023	13974	9223
6024	13976	9221
6025	13979	9219
6026	13981	9216
6027	13984	9214
6028	13986	9212
6029	13989	9210
6030	13991	9207
6031	13995	9206
6032	13999	9205
6033	14002	9203
6034	14004	9201
6035	14007	9199
6036	14010	9197
6037	14013	9195
6038	14015	9193
6039	14018	9190
6040	14020	9188
6041	14023	9186
6042	14025	9184
6043	14028	9181
6044	14030	9179
6045	14032	9177
6046	14034	9174
6047	14037	9172
6048	14039	9170
6049	14041	9167
6050	14043	9165
6051	14046	9162
6052	14048	9160
6053	14050	9158
6054	14053	9156
6055	14055	9153
6056	14058	9151
6057	14060	9149
6058	14062	9146
6059	14065	9144
6060	14067	9142
6061	14069	9139
6062	14072	9137
6063	14074	9135
6064	14076	9133
6065	14079	9130
6066	14081	9128
6067	14083	9126
6068	14085	9123
6069	14088	9121
6070	14090	9119
6071	14092	9116
6072	14095	9114
6073	14097	9111
6074	14099	9109
6075	14101	9107
6076	14104	9105
6077	14107	9102
6078	14109	9100
6079	14111	9098
6080	14113	9095
6081	14116	9093
6082	14118	9091
6083	14120	9089
6084	14123	9086
6085	14125	9084
6086	14127	9082
6087	14130	9079
6088	14132	9077
6089	14135	9075
6090	14137	9072
6091	14139	9070
6092	14141	9068
6093	14144	9065
6094	14146	9063
6095	14149	9061
6096	14151	9059
6097	14154	9056
6098	14156	9054
6099	14159	9052
6100	14161	9050
6101	14163	9048
6102	14166	9045
6103	14168	9043
6104	14170	9041
6105	14173	9038
6106	14175	9036
6107	14178	9034
6108	14180	9031
6109	14182	9029
6110	14184	9027
6111	14186	9024
6112	14189	9022
6113	14191	9019
6114	14193	9017
6115	14196	9015
6116	14198	9013
6117	14201	9010
6118	14203	9008
6119	14206	9006
6120	14208	9004
6121	14210	9001
6122	14212	8999
6123	14215	8997
6124	14217	8994
6125	14220	8992
6126	14222	8990
6127	14224	8988
6128	14227	8985
6129	14229	8983
6130	14231	8980
6131	14233	8978
6132	14235	8976
6133	14238	8973
6134	14240	8971
6135	14242	8969
6136	14245	8966
6137	14247	8964
6138	14249	8961
6139	14251	8959
6140	14254	8957
6141	14256	8955
6142	14258	8952
6143	14261	8950
6144	14263	8947
6145	14265	8945
6146	14267	8943
6147	14269	8940
6148	14272	8938
6149	14274	8936
6150	14276	8933
6151	14278	8931
6152	14281	8929
6153	14283	8926
6154	14286	8924
6155	14288	8922
6156	14290	8919
6157	14292	8917
6158	14295	8915
6159	14297	8912
6160	14299	8910
6161	14302	8908
6162	14304	8905
6163	14306	8903
6164	14308	8900
6165	14310	8898
6166	14313	8896
6167	14315	8893
6168	14317	8891
6169	14320	8889
6170	14322	8887
6171	14325	8884
6172	14327	8882
6173	14329	8880
6174	14332	8877
6175	14334	8875
6176	14336	8872
6177	14338	8870
6178	14340	8868
6179	14343	8865
6180	14345	8863
6181	14347	8861
6182	14350	8858
6183	14352	8856
6184	14354	8854
6185	14357	8851
6186	14359	8849
6187	14361	8847
6188	14364	8845
6189	14366	8842
6190	14368	8840
6191	14371	8838
6192	14373	8835
6193	14375	8833
6194	14377	8830
6195	14380	8828
6196	14382	8826
6197	14384	8823
6198	14386	8821
6199	14388	8818
6200	14391	8816
6201	14393	8814
6202	14395	8811
6203	14397	8809
6204	14400	8807
6205	14402	8804
6206	14404	8802
6207	14407	8800
6208	14409	8797
6209	14411	8795
6210	14414	8793
6211	14416	8791
6212	14419	8788
6213	14421	8786
6214	14423	8783
6215	14425	8781
6216	14427	8779
6217	14430	8776
6218	14432	8774
6219	14434	8772
6220	14436	8769
6221	14439	8767
6222	14441	8765
6223	14443	8762
6224	14446	8760
6225	14448	8758
6226	14451	8756
6227	14453	8753
6228	14455	8751
6229	14458	8749
6230	14460	8746
6231	14462	8744
6232	14464	8742
6233	14467	8739
6234	14469	8737
6235	14471	8734
6236	14473	8732
6237	14476	8730
6238	14478	8727
6239	14480	8725
6240	14482	8723
6241	14484	8720
6242	14487	8718
6243	14489	8716
6244	14491	8713
6245	14494	8711
6246	14496	8709
6247	14498	8706
6248	14501	8704
6249	14503	8702
6250	14505	8699
6251	14507	8697
6252	14510	8694
6253	14512	8692
6254	14514	8690
6255	14516	8687
6256	14519	8685
6257	14521	8683
6258	14523	8680
6259	14525	8678
6260	14528	8676
6261	14530	8673
6262	14532	8671
6263	14534	8668
6264	14537	8666
6265	14539	8664
6266	14542	8662
6267	14544	8659
6268	14546	8657
6269	14549	8655
6270	14551	8652
6271	14553	8650
6272	14556	8648
6273	14558	8645
6274	14560	8643
6275	14563	8641
6276	14565	8638
6277	14567	8636
6278	14570	8634
6279	14572	8632
6280	14574	8629
6281	14577	8627
6282	14579	8625
6283	14581	8622
6284	14583	8620
6285	14586	8618
6286	14588	8615
6287	14590	8613
6288	14593	8611
6289	14595	8608
6290	14597	8606
6291	14599	8603
6292	14602	8601
6293	14604	8599
6294	14606	8596
6295	14608	8594
6296	14610	8591
6297	14612	8589
6298	14615	8587
6299	14617	8584
6300	14619	8582
6301	14622	8580
6302	14624	8577
6303	14626	8575
6304	14628	8573
6305	14631	8570
6306	14633	8568
6307	14635	8566
6308	14637	8563
6309	14640	8561
6310	14642	8558
6311	14644	8556
6312	14646	8554
6313	14648	8551
6314	14651	8549
6315	14653	8547
6316	14655	8544
6317	14657	8542
6318	14660	8539
6319	14662	8537
6320	14664	8535
6321	14667	8533
6322	14669	8530
6323	14671	8528
6324	14673	8525
6325	14675	8523
6326	14678	8521
6327	14680	8518
6328	14682	8516
6329	14684	8513
6330	14687	8511
6331	14689	8509
6332	14691	8506
6333	14693	8504
6334	14696	8502
6335	14698	8499
6336	14700	8497
6337	14703	8495
6338	14705	8493
6339	14707	8490
6340	14710	8488
6341	14712	8486
6342	14714	8483
6343	14716	8481
6344	14719	8478
6345	14721	8476
6346	14723	8474
6347	14726	8471
6348	14728	8469
6349	14730	8467
6350	14732	8464
6351	14735	8462
6352	14737	8460
6353	14739	8457
6354	14741	8455
6355	14744	8453
6356	14746	8450
6357	14748	8448
6358	14750	8446
6359	14753	8443
6360	14755	8441
6361	14757	8438
6362	14760	8436
6363	14762	8434
6364	14764	8431
6365	14766	8429
6366	14768	8427
6367	14771	8424
6368	14773	8422
6369	14775	8420
6370	14778	8417
